P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber
067	176487	176487	expenseCategory	C	food	PT_Group13284	PT_Sup13284	PT_Add13284	PT_ContactName13284	PT_EMAIL02@test.com	PT_Phone13284	PT_SampleNotes13284	NSPT13284	PT14483	PT_Prod13284	30	5	EA	Paper Towel	PTINV13396
067	176495	176495	expenseCategory	D	food	PT_Group13285	PT_Sup13285	PT_Add13285	PT_ContactName13285	PT_EMAIL01@test.com	PT_Phone13285	PT_SampleNotes13285	NSPT13285	PT14484	PT_Prod13285	15	5	CS	Paper Towel	PTINV13397
067	176503	176503	expenseCategory	F	food	PT_Group13286	PT_Sup13286	PT_Add13286	PT_ContactName13286	PT_EMAIL02@test.com	PT_Phone13286	PT_SampleNotes13286	NSPT13286	PT14485	PT_Prod13286	20	5	EA	Meat	PTINV13398
067	176511	176511	expenseCategory	D	nonFood	PT_Group13287	PT_Sup13287	PT_Add13287	PT_ContactName13287	PT_EMAIL01@test.com	PT_Phone13287	PT_SampleNotes13287	NSPT13287	PT14486	PT_Prod13287	12	5	CS	Meat	PTINV13399
067	176529	176529	location	F	food	PT_Group13288	PT_Sup13288	PT_Add13288	PT_ContactName13288	PT_EMAIL02@test.com	PT_Phone13288	PT_SampleNotes13288	NSPT13288	PT14487	PT_Prod13288	15	5	EA	Meat	PTINV13400
067	176537	176537	expenseCategory	C	food	PT_Group13289	PT_Sup13289	PT_Add13289	PT_ContactName13289	PT_EMAIL01@test.com	PT_Phone13289	PT_SampleNotes13289	NSPT13289	PT14488	PT_Prod13289	16	5	CS	Dairy	PTINV13401
067	176545	176545	expenseCategory	D	food	PT_Group13290	PT_Sup13290	PT_Add13290	PT_ContactName13290	PT_EMAIL02@test.com	PT_Phone13290	PT_SampleNotes13290	NSPT13290	PT14489	PT_Prod13290	20	5	EA	Dairy	PTINV13402
067	176552	176552	expenseCategory	F	food	PT_Group13291	PT_Sup13291	PT_Add13291	PT_ContactName13291	PT_EMAIL01@test.com	PT_Phone13291	PT_SampleNotes13291	NSPT13291	PT14490	PT_Prod13291	25	5	CS	Dairy	PTINV13403
067	176560	176560	expenseCategory	D	nonFood	PT_Group13292	PT_Sup13292	PT_Add13292	PT_ContactName13292	PT_EMAIL02@test.com	PT_Phone13292	PT_SampleNotes13292	NSPT13292	PT14491	PT_Prod13292	10	5	EA	Paper Towel	PTINV13404
067	176578	176578	expenseCategory	F	food	PT_Group13293	PT_Sup13293	PT_Add13293	PT_ContactName13293	PT_EMAIL01@test.com	PT_Phone13293	PT_SampleNotes13293	NSPT13293	PT14492	PT_Prod13293	12	5	CS	Paper Towel	PTINV13405
067	176586	176586	expenseCategory	C	food	PT_Group13294	PT_Sup13294	PT_Add13294	PT_ContactName13294	PT_EMAIL02@test.com	PT_Phone13294	PT_SampleNotes13294	NSPT13294	PT14493	PT_Prod13294	15	5	EA	Paper Towel	PTINV13406
067	176594	176594	expenseCategory	D	food	PT_Group13295	PT_Sup13295	PT_Add13295	PT_ContactName13295	PT_EMAIL01@test.com	PT_Phone13295	PT_SampleNotes13295	NSPT13295	PT14494	PT_Prod13295	18	5	CS	Dairy	PTINV13407
067	176602	176602	expenseCategory	F	food	PT_Group13296	PT_Sup13296	PT_Add13296	PT_ContactName13296	PT_EMAIL02@test.com	PT_Phone13296	PT_SampleNotes13296	NSPT13296	PT14495	PT_Prod13296	30	5	EA	Paper Towel	PTINV13408
067	176610	176610	location	D	nonFood	PT_Group13297	PT_Sup13297	PT_Add13297	PT_ContactName13297	PT_EMAIL01@test.com	PT_Phone13297	PT_SampleNotes13297	NSPT13297	PT14496	PT_Prod13297	15	5	CS	Paper Towel	PTINV13409
067	176628	176628	expenseCategory	F	food	PT_Group13298	PT_Sup13298	PT_Add13298	PT_ContactName13298	PT_EMAIL02@test.com	PT_Phone13298	PT_SampleNotes13298	NSPT13298	PT14497	PT_Prod13298	20	5	EA	Meat	PTINV13410
067	176636	176636	expenseCategory	C	food	PT_Group13299	PT_Sup13299	PT_Add13299	PT_ContactName13299	PT_EMAIL01@test.com	PT_Phone13299	PT_SampleNotes13299	NSPT13299	PT14498	PT_Prod13299	12	5	CS	Meat	PTINV13411
067	176644	176644	expenseCategory	D	food	PT_Group13300	PT_Sup13300	PT_Add13300	PT_ContactName13300	PT_EMAIL02@test.com	PT_Phone13300	PT_SampleNotes13300	NSPT13300	PT14499	PT_Prod13300	15	5	EA	Meat	PTINV13412
067	176651	176651	expenseCategory	F	food	PT_Group13301	PT_Sup13301	PT_Add13301	PT_ContactName13301	PT_EMAIL01@test.com	PT_Phone13301	PT_SampleNotes13301	NSPT13301	PT14500	PT_Prod13301	12	5	CS	Meat	PTINV13413
067	176669	176669	expenseCategory	D	nonFood	PT_Group13302	PT_Sup13302	PT_Add13302	PT_ContactName13302	PT_EMAIL02@test.com	PT_Phone13302	PT_SampleNotes13302	NSPT13302	PT14501	PT_Prod13302	15	5	EA	Meat	PTINV13414
067	176677	176677	expenseCategory	F	food	PT_Group13303	PT_Sup13303	PT_Add13303	PT_ContactName13303	PT_EMAIL01@test.com	PT_Phone13303	PT_SampleNotes13303	NSPT13303	PT14502	PT_Prod13303	16	5	CS	Meat	PTINV13415
067	176685	176685	location	C	food	PT_Group13304	PT_Sup13304	PT_Add13304	PT_ContactName13304	PT_EMAIL02@test.com	PT_Phone13304	PT_SampleNotes13304	NSPT13304	PT14503	PT_Prod13304	20	5	EA	Dairy	PTINV13416
067	176693	176693	expenseCategory	D	food	PT_Group13305	PT_Sup13305	PT_Add13305	PT_ContactName13305	PT_EMAIL01@test.com	PT_Phone13305	PT_SampleNotes13305	NSPT13305	PT14504	PT_Prod13305	25	5	CS	Dairy	PTINV13417
067	176701	176701	expenseCategory	F	food	PT_Group13306	PT_Sup13306	PT_Add13306	PT_ContactName13306	PT_EMAIL02@test.com	PT_Phone13306	PT_SampleNotes13306	NSPT13306	PT14505	PT_Prod13306	10	5	EA	Dairy	PTINV13418
067	176719	176719	expenseCategory	D	nonFood	PT_Group13307	PT_Sup13307	PT_Add13307	PT_ContactName13307	PT_EMAIL01@test.com	PT_Phone13307	PT_SampleNotes13307	NSPT13307	PT14506	PT_Prod13307	12	5	CS	Paper Towel	PTINV13419
067	176727	176727	expenseCategory	F	food	PT_Group13308	PT_Sup13308	PT_Add13308	PT_ContactName13308	PT_EMAIL02@test.com	PT_Phone13308	PT_SampleNotes13308	NSPT13308	PT14507	PT_Prod13308	15	5	EA	Paper Towel	PTINV13420
067	176735	176735	expenseCategory	C	food	PT_Group13309	PT_Sup13309	PT_Add13309	PT_ContactName13309	PT_EMAIL01@test.com	PT_Phone13309	PT_SampleNotes13309	NSPT13309	PT14508	PT_Prod13309	18	5	CS	Paper Towel	PTINV13421
067	176743	176743	expenseCategory	D	food	PT_Group13310	PT_Sup13310	PT_Add13310	PT_ContactName13310	PT_EMAIL02@test.com	PT_Phone13310	PT_SampleNotes13310	NSPT13310	PT14509	PT_Prod13310	30	5	EA	Paper Towel	PTINV13422
067	176750	176750	expenseCategory	F	food	PT_Group13311	PT_Sup13311	PT_Add13311	PT_ContactName13311	PT_EMAIL01@test.com	PT_Phone13311	PT_SampleNotes13311	NSPT13311	PT14510	PT_Prod13311	15	5	CS	Dairy	PTINV13423
067	176768	176768	expenseCategory	D	nonFood	PT_Group13312	PT_Sup13312	PT_Add13312	PT_ContactName13312	PT_EMAIL02@test.com	PT_Phone13312	PT_SampleNotes13312	NSPT13312	PT14511	PT_Prod13312	20	5	EA	Paper Towel	PTINV13424
067	176776	176776	expenseCategory	F	food	PT_Group13313	PT_Sup13313	PT_Add13313	PT_ContactName13313	PT_EMAIL01@test.com	PT_Phone13313	PT_SampleNotes13313	NSPT13313	PT14512	PT_Prod13313	12	5	CS	Meat	PTINV13425
067	176784	176784	expenseCategory	C	food	PT_Group13314	PT_Sup13314	PT_Add13314	PT_ContactName13314	PT_EMAIL02@test.com	PT_Phone13314	PT_SampleNotes13314	NSPT13314	PT14513	PT_Prod13314	15	5	EA	Meat	PTINV13426
067	176792	176792	expenseCategory	D	food	PT_Group13315	PT_Sup13315	PT_Add13315	PT_ContactName13315	PT_EMAIL01@test.com	PT_Phone13315	PT_SampleNotes13315	NSPT13315	PT14514	PT_Prod13315	16	5	CS	Meat	PTINV13427
067	176800	176800	expenseCategory	F	food	PT_Group13316	PT_Sup13316	PT_Add13316	PT_ContactName13316	PT_EMAIL02@test.com	PT_Phone13316	PT_SampleNotes13316	NSPT13316	PT14515	PT_Prod13316	20	5	EA	Dairy	PTINV13428
067	176818	176818	expenseCategory	D	nonFood	PT_Group13317	PT_Sup13317	PT_Add13317	PT_ContactName13317	PT_EMAIL01@test.com	PT_Phone13317	PT_SampleNotes13317	NSPT13317	PT14516	PT_Prod13317	25	5	CS	Dairy	PTINV13429
067	176826	176826	expenseCategory	F	food	PT_Group13318	PT_Sup13318	PT_Add13318	PT_ContactName13318	PT_EMAIL02@test.com	PT_Phone13318	PT_SampleNotes13318	NSPT13318	PT14517	PT_Prod13318	10	5	EA	Dairy	PTINV13430
067	176834	176834	location	C	food	PT_Group13319	PT_Sup13319	PT_Add13319	PT_ContactName13319	PT_EMAIL01@test.com	PT_Phone13319	PT_SampleNotes13319	NSPT13319	PT14518	PT_Prod13319	12	5	CS	Paper Towel	PTINV13431
067	176842	176842	expenseCategory	D	food	PT_Group13320	PT_Sup13320	PT_Add13320	PT_ContactName13320	PT_EMAIL02@test.com	PT_Phone13320	PT_SampleNotes13320	NSPT13320	PT14519	PT_Prod13320	15	5	EA	Paper Towel	PTINV13432
067	176859	176859	expenseCategory	F	food	PT_Group13321	PT_Sup13321	PT_Add13321	PT_ContactName13321	PT_EMAIL01@test.com	PT_Phone13321	PT_SampleNotes13321	NSPT13321	PT14520	PT_Prod13321	18	5	CS	Paper Towel	PTINV13433
067	176867	176867	expenseCategory	D	nonFood	PT_Group13322	PT_Sup13322	PT_Add13322	PT_ContactName13322	PT_EMAIL02@test.com	PT_Phone13322	PT_SampleNotes13322	NSPT13322	PT14521	PT_Prod13322	30	5	EA	Paper Towel	PTINV13434
067	176875	176875	expenseCategory	F	food	PT_Group13323	PT_Sup13323	PT_Add13323	PT_ContactName13323	PT_EMAIL01@test.com	PT_Phone13323	PT_SampleNotes13323	NSPT13323	PT14522	PT_Prod13323	15	5	CS	Meat	PTINV13435
067	176883	176883	expenseCategory	C	food	PT_Group13324	PT_Sup13324	PT_Add13324	PT_ContactName13324	PT_EMAIL02@test.com	PT_Phone13324	PT_SampleNotes13324	NSPT13324	PT14523	PT_Prod13324	20	5	EA	Meat	PTINV13436
067	176891	176891	expenseCategory	D	food	PT_Group13325	PT_Sup13325	PT_Add13325	PT_ContactName13325	PT_EMAIL01@test.com	PT_Phone13325	PT_SampleNotes13325	NSPT13325	PT14524	PT_Prod13325	12	5	CS	Meat	PTINV13437
067	176909	176909	location	F	food	PT_Group13326	PT_Sup13326	PT_Add13326	PT_ContactName13326	PT_EMAIL02@test.com	PT_Phone13326	PT_SampleNotes13326	NSPT13326	PT14525	PT_Prod13326	15	5	EA	Dairy	PTINV13438
067	176917	176917	expenseCategory	D	nonFood	PT_Group13327	PT_Sup13327	PT_Add13327	PT_ContactName13327	PT_EMAIL01@test.com	PT_Phone13327	PT_SampleNotes13327	NSPT13327	PT14526	PT_Prod13327	16	5	CS	Dairy	PTINV13439
067	176925	176925	expenseCategory	F	food	PT_Group13328	PT_Sup13328	PT_Add13328	PT_ContactName13328	PT_EMAIL02@test.com	PT_Phone13328	PT_SampleNotes13328	NSPT13328	PT14527	PT_Prod13328	20	5	EA	Dairy	PTINV13440
067	176933	176933	expenseCategory	C	food	PT_Group13329	PT_Sup13329	PT_Add13329	PT_ContactName13329	PT_EMAIL01@test.com	PT_Phone13329	PT_SampleNotes13329	NSPT13329	PT14528	PT_Prod13329	25	5	CS	Paper Towel	PTINV13441
067	176941	176941	expenseCategory	D	food	PT_Group13330	PT_Sup13330	PT_Add13330	PT_ContactName13330	PT_EMAIL02@test.com	PT_Phone13330	PT_SampleNotes13330	NSPT13330	PT14529	PT_Prod13330	10	5	EA	Paper Towel	PTINV13442
067	176958	176958	expenseCategory	F	food	PT_Group13331	PT_Sup13331	PT_Add13331	PT_ContactName13331	PT_EMAIL01@test.com	PT_Phone13331	PT_SampleNotes13331	NSPT13331	PT14530	PT_Prod13331	12	5	CS	Paper Towel	PTINV13443
067	176966	176966	expenseCategory	D	nonFood	PT_Group13332	PT_Sup13332	PT_Add13332	PT_ContactName13332	PT_EMAIL02@test.com	PT_Phone13332	PT_SampleNotes13332	NSPT13332	PT14531	PT_Prod13332	15	5	EA	Paper Towel	PTINV13444
067	176974	176974	expenseCategory	F	food	PT_Group13333	PT_Sup13333	PT_Add13333	PT_ContactName13333	PT_EMAIL01@test.com	PT_Phone13333	PT_SampleNotes13333	NSPT13333	PT14532	PT_Prod13333	18	5	CS	Dairy	PTINV13445
067	176982	176982	location	C	food	PT_Group13334	PT_Sup13334	PT_Add13334	PT_ContactName13334	PT_EMAIL02@test.com	PT_Phone13334	PT_SampleNotes13334	NSPT13334	PT14533	PT_Prod13334	30	5	EA	Paper Towel	PTINV13446
067	176990	176990	expenseCategory	D	food	PT_Group13335	PT_Sup13335	PT_Add13335	PT_ContactName13335	PT_EMAIL01@test.com	PT_Phone13335	PT_SampleNotes13335	NSPT13335	PT14534	PT_Prod13335	15	5	CS	Paper Towel	PTINV13447
067	177014	177014	expenseCategory	F	food	PT_Group13336	PT_Sup13336	PT_Add13336	PT_ContactName13336	PT_EMAIL02@test.com	PT_Phone13336	PT_SampleNotes13336	NSPT13336	PT14535	PT_Prod13336	20	5	EA	Meat	PTINV13448
067	177022	177022	expenseCategory	D	nonFood	PT_Group13337	PT_Sup13337	PT_Add13337	PT_ContactName13337	PT_EMAIL01@test.com	PT_Phone13337	PT_SampleNotes13337	NSPT13337	PT14536	PT_Prod13337	12	5	CS	Meat	PTINV13449
067	177030	177030	expenseCategory	F	food	PT_Group13338	PT_Sup13338	PT_Add13338	PT_ContactName13338	PT_EMAIL02@test.com	PT_Phone13338	PT_SampleNotes13338	NSPT13338	PT14537	PT_Prod13338	15	5	EA	Meat	PTINV13450
067	177048	177048	expenseCategory	C	food	PT_Group13339	PT_Sup13339	PT_Add13339	PT_ContactName13339	PT_EMAIL01@test.com	PT_Phone13339	PT_SampleNotes13339	NSPT13339	PT14538	PT_Prod13339	16	5	CS	Dairy	PTINV13451
067	177055	177055	expenseCategory	D	food	PT_Group13340	PT_Sup13340	PT_Add13340	PT_ContactName13340	PT_EMAIL02@test.com	PT_Phone13340	PT_SampleNotes13340	NSPT13340	PT14539	PT_Prod13340	20	5	EA	Dairy	PTINV13452
067	177063	177063	expenseCategory	F	food	PT_Group13341	PT_Sup13341	PT_Add13341	PT_ContactName13341	PT_EMAIL01@test.com	PT_Phone13341	PT_SampleNotes13341	NSPT13341	PT14540	PT_Prod13341	25	5	CS	Dairy	PTINV13453
067	177071	177071	expenseCategory	D	nonFood	PT_Group13342	PT_Sup13342	PT_Add13342	PT_ContactName13342	PT_EMAIL02@test.com	PT_Phone13342	PT_SampleNotes13342	NSPT13342	PT14541	PT_Prod13342	10	5	EA	Paper Towel	PTINV13454
067	177097	177097	location	F	food	PT_Group13343	PT_Sup13343	PT_Add13343	PT_ContactName13343	PT_EMAIL01@test.com	PT_Phone13343	PT_SampleNotes13343	NSPT13343	PT14542	PT_Prod13343	12	5	CS	Paper Towel	PTINV13455
067	177105	177105	expenseCategory	C	food	PT_Group13344	PT_Sup13344	PT_Add13344	PT_ContactName13344	PT_EMAIL02@test.com	PT_Phone13344	PT_SampleNotes13344	NSPT13344	PT14543	PT_Prod13344	15	5	EA	Paper Towel	PTINV13456
067	177113	177113	expenseCategory	D	food	PT_Group13345	PT_Sup13345	PT_Add13345	PT_ContactName13345	PT_EMAIL01@test.com	PT_Phone13345	PT_SampleNotes13345	NSPT13345	PT14544	PT_Prod13345	18	5	CS	Dairy	PTINV13457
067	177121	177121	expenseCategory	F	food	PT_Group13346	PT_Sup13346	PT_Add13346	PT_ContactName13346	PT_EMAIL02@test.com	PT_Phone13346	PT_SampleNotes13346	NSPT13346	PT14545	PT_Prod13346	30	5	EA	Paper Towel	PTINV13458
067	177139	177139	expenseCategory	D	nonFood	PT_Group13347	PT_Sup13347	PT_Add13347	PT_ContactName13347	PT_EMAIL01@test.com	PT_Phone13347	PT_SampleNotes13347	NSPT13347	PT14546	PT_Prod13347	15	5	CS	Paper Towel	PTINV13459
067	177147	177147	expenseCategory	F	food	PT_Group13348	PT_Sup13348	PT_Add13348	PT_ContactName13348	PT_EMAIL02@test.com	PT_Phone13348	PT_SampleNotes13348	NSPT13348	PT14547	PT_Prod13348	20	5	EA	Meat	PTINV13460
067	177154	177154	expenseCategory	C	food	PT_Group13349	PT_Sup13349	PT_Add13349	PT_ContactName13349	PT_EMAIL01@test.com	PT_Phone13349	PT_SampleNotes13349	NSPT13349	PT14548	PT_Prod13349	12	5	CS	Meat	PTINV13461
067	177162	177162	location	D	food	PT_Group13350	PT_Sup13350	PT_Add13350	PT_ContactName13350	PT_EMAIL02@test.com	PT_Phone13350	PT_SampleNotes13350	NSPT13350	PT14549	PT_Prod13350	15	5	EA	Meat	PTINV13462
067	177170	177170	expenseCategory	F	food	PT_Group13351	PT_Sup13351	PT_Add13351	PT_ContactName13351	PT_EMAIL01@test.com	PT_Phone13351	PT_SampleNotes13351	NSPT13351	PT14550	PT_Prod13351	12	5	CS	Meat	PTINV13463
067	177188	177188	expenseCategory	D	nonFood	PT_Group13352	PT_Sup13352	PT_Add13352	PT_ContactName13352	PT_EMAIL02@test.com	PT_Phone13352	PT_SampleNotes13352	NSPT13352	PT14551	PT_Prod13352	15	5	EA	Meat	PTINV13464
067	177196	177196	expenseCategory	F	food	PT_Group13353	PT_Sup13353	PT_Add13353	PT_ContactName13353	PT_EMAIL01@test.com	PT_Phone13353	PT_SampleNotes13353	NSPT13353	PT14552	PT_Prod13353	16	5	CS	Meat	PTINV13465
067	177204	177204	expenseCategory	C	food	PT_Group13354	PT_Sup13354	PT_Add13354	PT_ContactName13354	PT_EMAIL02@test.com	PT_Phone13354	PT_SampleNotes13354	NSPT13354	PT14553	PT_Prod13354	20	5	EA	Dairy	PTINV13466
067	177212	177212	expenseCategory	D	food	PT_Group13355	PT_Sup13355	PT_Add13355	PT_ContactName13355	PT_EMAIL01@test.com	PT_Phone13355	PT_SampleNotes13355	NSPT13355	PT14554	PT_Prod13355	25	5	CS	Dairy	PTINV13467
067	177220	177220	expenseCategory	F	food	PT_Group13356	PT_Sup13356	PT_Add13356	PT_ContactName13356	PT_EMAIL02@test.com	PT_Phone13356	PT_SampleNotes13356	NSPT13356	PT14555	PT_Prod13356	10	5	EA	Dairy	PTINV13468
067	177238	177238	expenseCategory	D	nonFood	PT_Group13357	PT_Sup13357	PT_Add13357	PT_ContactName13357	PT_EMAIL01@test.com	PT_Phone13357	PT_SampleNotes13357	NSPT13357	PT14556	PT_Prod13357	12	5	CS	Paper Towel	PTINV13469
067	177246	177246	location	F	food	PT_Group13358	PT_Sup13358	PT_Add13358	PT_ContactName13358	PT_EMAIL02@test.com	PT_Phone13358	PT_SampleNotes13358	NSPT13358	PT14557	PT_Prod13358	15	5	EA	Paper Towel	PTINV13470
067	177253	177253	expenseCategory	C	food	PT_Group13359	PT_Sup13359	PT_Add13359	PT_ContactName13359	PT_EMAIL01@test.com	PT_Phone13359	PT_SampleNotes13359	NSPT13359	PT14558	PT_Prod13359	18	5	CS	Paper Towel	PTINV13471
067	177261	177261	expenseCategory	D	food	PT_Group13360	PT_Sup13360	PT_Add13360	PT_ContactName13360	PT_EMAIL02@test.com	PT_Phone13360	PT_SampleNotes13360	NSPT13360	PT14559	PT_Prod13360	30	5	EA	Paper Towel	PTINV13472
067	177279	177279	expenseCategory	F	food	PT_Group13361	PT_Sup13361	PT_Add13361	PT_ContactName13361	PT_EMAIL01@test.com	PT_Phone13361	PT_SampleNotes13361	NSPT13361	PT14560	PT_Prod13361	15	5	CS	Dairy	PTINV13473
067	177287	177287	expenseCategory	D	nonFood	PT_Group13362	PT_Sup13362	PT_Add13362	PT_ContactName13362	PT_EMAIL02@test.com	PT_Phone13362	PT_SampleNotes13362	NSPT13362	PT14561	PT_Prod13362	20	5	EA	Paper Towel	PTINV13474
067	177295	177295	expenseCategory	F	food	PT_Group13363	PT_Sup13363	PT_Add13363	PT_ContactName13363	PT_EMAIL01@test.com	PT_Phone13363	PT_SampleNotes13363	NSPT13363	PT14562	PT_Prod13363	12	5	CS	Meat	PTINV13475
067	177303	177303	expenseCategory	C	food	PT_Group13364	PT_Sup13364	PT_Add13364	PT_ContactName13364	PT_EMAIL02@test.com	PT_Phone13364	PT_SampleNotes13364	NSPT13364	PT14563	PT_Prod13364	15	5	EA	Meat	PTINV13476
067	177311	177311	expenseCategory	D	food	PT_Group13365	PT_Sup13365	PT_Add13365	PT_ContactName13365	PT_EMAIL01@test.com	PT_Phone13365	PT_SampleNotes13365	NSPT13365	PT14564	PT_Prod13365	16	5	CS	Meat	PTINV13477
067	177329	177329	expenseCategory	F	food	PT_Group13366	PT_Sup13366	PT_Add13366	PT_ContactName13366	PT_EMAIL02@test.com	PT_Phone13366	PT_SampleNotes13366	NSPT13366	PT14565	PT_Prod13366	20	5	EA	Dairy	PTINV13478
067	177337	177337	location	D	nonFood	PT_Group13367	PT_Sup13367	PT_Add13367	PT_ContactName13367	PT_EMAIL01@test.com	PT_Phone13367	PT_SampleNotes13367	NSPT13367	PT14566	PT_Prod13367	25	5	CS	Dairy	PTINV13479
067	177345	177345	expenseCategory	F	food	PT_Group13368	PT_Sup13368	PT_Add13368	PT_ContactName13368	PT_EMAIL02@test.com	PT_Phone13368	PT_SampleNotes13368	NSPT13368	PT14567	PT_Prod13368	10	5	EA	Dairy	PTINV13480
067	177352	177352	expenseCategory	C	food	PT_Group13369	PT_Sup13369	PT_Add13369	PT_ContactName13369	PT_EMAIL01@test.com	PT_Phone13369	PT_SampleNotes13369	NSPT13369	PT14568	PT_Prod13369	12	5	CS	Paper Towel	PTINV13481
067	177360	177360	expenseCategory	D	food	PT_Group13370	PT_Sup13370	PT_Add13370	PT_ContactName13370	PT_EMAIL02@test.com	PT_Phone13370	PT_SampleNotes13370	NSPT13370	PT14569	PT_Prod13370	15	5	EA	Paper Towel	PTINV13482
067	177378	177378	expenseCategory	F	food	PT_Group13371	PT_Sup13371	PT_Add13371	PT_ContactName13371	PT_EMAIL01@test.com	PT_Phone13371	PT_SampleNotes13371	NSPT13371	PT14570	PT_Prod13371	18	5	CS	Paper Towel	PTINV13483
067	177386	177386	expenseCategory	D	nonFood	PT_Group13372	PT_Sup13372	PT_Add13372	PT_ContactName13372	PT_EMAIL02@test.com	PT_Phone13372	PT_SampleNotes13372	NSPT13372	PT14571	PT_Prod13372	30	5	EA	Paper Towel	PTINV13484
067	177394	177394	expenseCategory	F	food	PT_Group13373	PT_Sup13373	PT_Add13373	PT_ContactName13373	PT_EMAIL01@test.com	PT_Phone13373	PT_SampleNotes13373	NSPT13373	PT14572	PT_Prod13373	15	5	CS	Meat	PTINV13485
067	177402	177402	location	C	food	PT_Group13374	PT_Sup13374	PT_Add13374	PT_ContactName13374	PT_EMAIL02@test.com	PT_Phone13374	PT_SampleNotes13374	NSPT13374	PT14573	PT_Prod13374	20	5	EA	Meat	PTINV13486
067	177410	177410	expenseCategory	D	food	PT_Group13375	PT_Sup13375	PT_Add13375	PT_ContactName13375	PT_EMAIL01@test.com	PT_Phone13375	PT_SampleNotes13375	NSPT13375	PT14574	PT_Prod13375	12	5	CS	Meat	PTINV13487
067	177428	177428	expenseCategory	F	food	PT_Group13376	PT_Sup13376	PT_Add13376	PT_ContactName13376	PT_EMAIL02@test.com	PT_Phone13376	PT_SampleNotes13376	NSPT13376	PT14575	PT_Prod13376	15	5	EA	Dairy	PTINV13488
067	177436	177436	expenseCategory	D	nonFood	PT_Group13377	PT_Sup13377	PT_Add13377	PT_ContactName13377	PT_EMAIL01@test.com	PT_Phone13377	PT_SampleNotes13377	NSPT13377	PT14576	PT_Prod13377	16	5	CS	Dairy	PTINV13489
067	177444	177444	expenseCategory	F	food	PT_Group13378	PT_Sup13378	PT_Add13378	PT_ContactName13378	PT_EMAIL02@test.com	PT_Phone13378	PT_SampleNotes13378	NSPT13378	PT14577	PT_Prod13378	20	5	EA	Dairy	PTINV13490
067	177451	177451	expenseCategory	C	food	PT_Group13379	PT_Sup13379	PT_Add13379	PT_ContactName13379	PT_EMAIL01@test.com	PT_Phone13379	PT_SampleNotes13379	NSPT13379	PT14578	PT_Prod13379	25	5	CS	Paper Towel	PTINV13491
067	177469	177469	expenseCategory	D	food	PT_Group13380	PT_Sup13380	PT_Add13380	PT_ContactName13380	PT_EMAIL02@test.com	PT_Phone13380	PT_SampleNotes13380	NSPT13380	PT14579	PT_Prod13380	10	5	EA	Paper Towel	PTINV13492
067	177477	177477	location	F	food	PT_Group13381	PT_Sup13381	PT_Add13381	PT_ContactName13381	PT_EMAIL01@test.com	PT_Phone13381	PT_SampleNotes13381	NSPT13381	PT14580	PT_Prod13381	12	5	CS	Paper Towel	PTINV13493
067	177485	177485	expenseCategory	D	nonFood	PT_Group13382	PT_Sup13382	PT_Add13382	PT_ContactName13382	PT_EMAIL02@test.com	PT_Phone13382	PT_SampleNotes13382	NSPT13382	PT14581	PT_Prod13382	15	5	EA	Paper Towel	PTINV13494
067	177493	177493	expenseCategory	F	food	PT_Group13383	PT_Sup13383	PT_Add13383	PT_ContactName13383	PT_EMAIL01@test.com	PT_Phone13383	PT_SampleNotes13383	NSPT13383	PT14582	PT_Prod13383	18	5	CS	Dairy	PTINV13495
067	177501	177501	expenseCategory	C	food	PT_Group13384	PT_Sup13384	PT_Add13384	PT_ContactName13384	PT_EMAIL02@test.com	PT_Phone13384	PT_SampleNotes13384	NSPT13384	PT14583	PT_Prod13384	30	5	EA	Paper Towel	PTINV13496
067	177519	177519	expenseCategory	D	food	PT_Group13385	PT_Sup13385	PT_Add13385	PT_ContactName13385	PT_EMAIL01@test.com	PT_Phone13385	PT_SampleNotes13385	NSPT13385	PT14584	PT_Prod13385	15	5	CS	Paper Towel	PTINV13497
067	177527	177527	expenseCategory	F	food	PT_Group13386	PT_Sup13386	PT_Add13386	PT_ContactName13386	PT_EMAIL02@test.com	PT_Phone13386	PT_SampleNotes13386	NSPT13386	PT14585	PT_Prod13386	20	5	EA	Meat	PTINV13498
067	177535	177535	expenseCategory	D	nonFood	PT_Group13387	PT_Sup13387	PT_Add13387	PT_ContactName13387	PT_EMAIL01@test.com	PT_Phone13387	PT_SampleNotes13387	NSPT13387	PT14586	PT_Prod13387	12	5	CS	Meat	PTINV13499
067	177543	177543	expenseCategory	F	food	PT_Group13388	PT_Sup13388	PT_Add13388	PT_ContactName13388	PT_EMAIL02@test.com	PT_Phone13388	PT_SampleNotes13388	NSPT13388	PT14587	PT_Prod13388	15	5	EA	Meat	PTINV13500
067	177550	177550	expenseCategory	C	food	PT_Group13389	PT_Sup13389	PT_Add13389	PT_ContactName13389	PT_EMAIL01@test.com	PT_Phone13389	PT_SampleNotes13389	NSPT13389	PT14588	PT_Prod13389	16	5	CS	Dairy	PTINV13501
